index	#1 Label	#2 String	#2 String
1387	1	Thỏa thuận của Schäublin trong việc chấp nhận bộ sưu tập Gurlitt: Các vật thể bị nghi ngờ là tác phẩm nghệ thuật bị phát xít Đức cướp phá ban đầu sẽ vẫn ở Đức.
1388	1	Rất vui khi thấy tin sốt dẻo của @ MaryLaneWSJ được xác nhận: Bảo tàng Thụy Sĩ chấp nhận bộ sưu tập Gurlitt http://t.co/oA7gMlmuzk của @berlinfraut & amp; @HarrietT Xin lỗi
1389	1	Tin mới nhất: Kunstmuseum Bern tiếp nhận điền trang Cornelius Gurlitt.
1390	1	Tóm tắt về thỏa thuận #Gurlitt giữa Kunstmuseum Bern, Bang Bavaria và chính phủ Đức: http://t.co/8YqE3ZJYGn qua @meddybln
1391	1	Bảo tàng Bern chấp nhận yêu cầu có vấn đề của Gurlitt. Hãy bắt đầu tranh tụng! http://t.co/pT9t2VQj8Z
1392	1	Bảo tàng Thụy Sĩ sẽ chấp nhận trove nghệ thuật Gurlitt http://t.co/PJVU6DJXTW
1393	1	Bảo tàng Thụy Sĩ sắp chấp nhận yêu cầu #Gurlitt, trả lại bất kỳ # mảnh nào bị phát xít Đức cướp đoạt http://t.co/eCo07tfpkF qua @WSJ
1394	1	Bảo tàng Thụy Sĩ sẽ chấp nhận Gurlitt Art Trove http://t.co/rAstSmuwYP
1395	1	#Swiss Museum chấp nhận Art Trove với # Tác phẩm bị Đức quốc xã cướp bóc http://t.co/Qn1NW6kOpl qua @BloombergNews #Gurlitt
1396	1	Bảo tàng Thụy Sĩ tiếp nhận một phần kho tàng nghệ thuật của Đức Quốc xã http://t.co/mJdcvQ6h2I
1397	1	Bảo tàng Thụy Sĩ sẽ chấp nhận trove nghệ thuật Gurlitt http://t.co/daVvhdjLd1
1398	1	Bảo tàng Kunstmuseum Bern đồng ý nhận bộ sưu tập nghệ thuật Gurlitt gây tranh cãi.
1399	1	Bảo tàng nghệ thuật Thụy Sĩ chấp nhận các tác phẩm nghệ thuật được thừa kế bởi nhà buôn nghệ thuật quá cố Gurlitt http://t.co/4euSXR3Agm
1400	1	Phá vỡ: Bảo tàng Thụy Sĩ tiếp nhận hàng trăm tác phẩm nghệ thuật do nhà tích trữ nghệ thuật thời Đức Quốc xã Cornelius Gurlitt để lại. http://t.co/UKEDqQAvOY
1401	1	Bảo tàng Thụy Sĩ gần chấp nhận yêu cầu của Gurlitt, trả lại bất kỳ mảnh ghép nào bị Đức Quốc xã cướp đoạt http://t.co/q0vQkval2k qua @WSJ
1402	1	Phá vỡ: Bảo tàng nghệ thuật Thụy Sĩ chấp nhận các tác phẩm nghệ thuật được thừa kế bởi nhà buôn nghệ thuật quá cố Gurlitt http://t.co/VA3SagY9We
1403	2	Theo đánh giá của bác sĩ tâm thần #Gurlitt không đủ tinh thần để viết sẽ để lại tranh cho viện bảo tàng http://t.co/EF3WSuyVPT
1404	1	Bảo tàng Thụy Sĩ sẽ nhận được bộ sưu tập vô giá về kho tàng nghệ thuật Gurlitt được giấu kín từ lâu http://t.co/dKN7MAWLj0
1405	1	Bảo tàng Mỹ thuật Bern chấp nhận bộ sưu tập nghệ thuật Gurlitt, nhưng chỉ những tác phẩm không bị Đức Quốc xã đánh cắp http://t.co/ghqeNGoPAK
1406	1	Bảo tàng Thụy Sĩ chấp nhận tác phẩm nghệ thuật từ Gurlitt http://t.co/DFak0YrOry qua @WSJ
1407	1	Kunstmuseum Bern giành được Trove từ Bộ sưu tập Gurlitt http://t.co/p0sx6iA1el
1408	1	[NYTimes: Do Thái giáo] Bảo tàng Thụy Sĩ chấp nhận Yêu cầu của Nghệ thuật Thời đại Đức Quốc xã http://t.co/bxli70bsrj
1409	1	Bảo tàng Thụy Sĩ chấp nhận yêu cầu nghệ thuật Gurlitt http://t.co/3dmYas7S70
1410	1	Kunstmuseum chấp nhận yêu cầu bộ sưu tập Gurlitt. Cam kết điều tra đầy đủ các yêu cầu bồi thường tác phẩm nghệ thuật một cách đầy đủ.
1411	1	Và thỏa thuận về kho lưu trữ nghệ thuật thời Đức Quốc xã của Cornelius Gurlitt đã được ký http://t.co/G9YHmtyCjT
1412	1	Bảo tàng Thụy Sĩ [@KunstmuseumBern] chấp nhận yêu cầu có vấn đề của Gurlitt http://t.co/hQ0gKpdXVs qua @TheArtNewspaper
1413	1	Bảo tàng Kunstmuseum Bern đã chính thức chấp nhận lưu giữ nghệ thuật #Gurlitt. Thông tin thêm trên @artnet News sớm.
1414	1	Bảo tàng Thụy Sĩ quyết định chấp nhận kho nghệ thuật thời Đức Quốc xã của Gurlitt: Một bảo tàng Thụy Sĩ đã chấp nhận yêu cầu của một ... http://t.co/5pnmb8ZiNq
1415	1	Bộ sưu tập Gurlitt được Kunstmuseum Bern chấp nhận — chi tiết từ thông báo ở Berlin: http://t.co/2oJndsNCwS
1416	1	Bảo tàng Thụy Sĩ xác nhận sẽ tiếp nhận bộ sưu tập #Gurlitt
1417	1	Phá vỡ: Bảo tàng nghệ thuật Thụy Sĩ tiếp nhận các tác phẩm nghệ thuật được thừa kế bởi nhà buôn nghệ thuật quá cố Gurlitt http://t.co/9U2VbvB8tz
1418	1	Bảo tàng Thụy Sĩ chấp nhận tác phẩm của Đức Quốc xã bị cướp phá: Kunstmuseum Bern sẽ cố gắng trả lại mọi tác phẩm bị đánh cắp cho rightf ... http://t.co/2kTYOPvZGd #BogardThat
1419	1	Yêu cầu có vấn đề của Gurlitt được bảo tàng Thụy Sĩ chấp nhận nhưng các tác phẩm có thể đã bị cướp phá vẫn ở lại Đức, xem http://t.co/qD9kfzhYqm
1420	1	Bảo tàng Thụy Sĩ quyết định chấp nhận kho nghệ thuật thời Đức Quốc xã của Gurlitt http://t.co/QMgo0O7Ive
1421	1	Một câu chuyện tuyệt vời khác của @MaryLaneWSJ, biên niên sử của câu chuyện nghệ thuật Đức Quốc xã-Gurlitt. http://t.co/2n9SEYKCYR
1422	1	. @ fastFT: Bảo tàng Thụy Sĩ chấp nhận yêu cầu nghệ thuật Gurlitt http://t.co/0U8i5scqWb
1423	1	Bảo tàng Nghệ thuật Bern của Thụy Sĩ chấp nhận 'nghệ thuật của Đức Quốc xã' của Gurlitt #art #museum http://t.co/ehifu5hLQR
1424	1	Độc quyền: Bảo tàng Thụy Sĩ gần chấp nhận yêu cầu Gurlitt, trả lại bất kỳ mảnh ghép nào bị phát xít Đức cướp đoạt http://t.co/ugEPYIuC5d của @MaryLaneWSJ qua @WSJ
1425	1	Thỏa thuận của Schäublin trong việc chấp nhận bộ sưu tập Gurlitt: Các vật thể bị nghi ngờ là tác phẩm nghệ thuật bị phát xít Đức cướp phá ban đầu sẽ vẫn ở Đức.
1426	1	Vụ Gurlitt: Bộ trưởng Bộ Tư pháp Đức nói Thụy Sĩ là "nơi thích hợp" cho việc thu thập tranh chấp.
1427	1	@KunstmuseumBern tuyên bố rằng họ sẽ chấp nhận quyền thừa kế — Berlin, Munich và Bern ký một thỏa thuận về cách quản lý di sản của # Gurlitt
1428	1	"Một cột mốc quan trọng đối với lịch sử của chúng ta", Bộ trưởng Văn hóa Đức Monika Grütters về quyết định gửi bộ sưu tập #Gurlitt đến Bern
1429	2	Gia đình cho rằng #CorneliusGurlitt không phù hợp về mặt tinh thần. Đọc tin tức @Artlyst http://t.co/1tmcwtUYC8 http://t.co/tfH3caD1EP
1430	1	Bảo tàng Thụy Sĩ tiếp nhận hàng trăm tác phẩm nghệ thuật được để lại bởi nhà tích trữ nghệ thuật thời Đức Quốc xã Cornelius Gurlitt http://t.co/n8tqzIEV5P
1431	1	Bảo tàng Thụy Sĩ sẽ chấp nhận kho nghệ thuật Gurlitt: Một bảo tàng Thụy Sĩ đã đồng ý vào thứ Hai để chấp nhận một bộ sưu tập vô giá o ... http://t.co/bFjWwPvjHS
1432	1	Bộ sưu tập Gurlitt được bảo tàng Bern chấp nhận, với điều kiện các tác phẩm nghệ thuật không bị Đức Quốc xã đánh cắp http://t.co/UmoeHLD1Lw
1433	1	Bảo tàng Thụy Sĩ sẽ chấp nhận trove nghệ thuật Gurlitt http://t.co/LrYvxq4KfS
1434	1	Bộ sưu tập nghệ thuật của # Gurlitt sẽ được chuyển đến bảo tàng ở Bern. Dưới đây là một cái nhìn lại về cách nó đến với http://t.co/7qoJQRTZlF http://t.co/t37tgc2pP0
1435	3	Người phụ trách cấp cao của Áo cho biết việc xử lý Gurlitt và di chúc của người Đức và Thụy Sĩ đều sai, xem tại http://t.co/oS5eu0rzEx
1436	3	Bộ sưu tập nghệ thuật Gurlitt không ai - và tất cả mọi người - đều muốn - SWI swissinfo.ch http://t.co/iRdYJ2HIrO @swissinfo_en
1437	3	Vụ kiện vào phút cuối do người thân của Cornelius Gurlitt đệ trình về kho nghệ thuật thời Đức Quốc xã http://t.co/cWPAxyaCB2 Pls RT @ Seb_Kirby
1438	3	Bảo tàng Thụy Sĩ hôm nay sẽ cho biết liệu nó có chấp nhận kho nghệ thuật thời Đức Quốc xã hay không @AFP http://t.co/ZrnSMxC4YO #Gurlitt
1439	3	Đức: 3 tác phẩm trong bộ sưu tập #Gurlitt được xác định là chiến lợi phẩm của Đức Quốc xã sẽ được trả lại cho các gia đình ngay lập tức; Matisse, Max Liebermann, Spitzweg.
1440	3	Kunstmuseum Bern, Đức tổ chức Họp báo tại Berlin Thứ Hai ngày 24 tháng 11 năm 2014 re: Gurlitt bequest http://t.co/jzlpE82fyG
1441	3	Thông cáo báo chí của Gurlitt kết luận. Nhiều câu hỏi được đặt ra bởi những người tham dự về tình trạng điều tra của lực lượng đặc nhiệm và các đối tượng cướp bóc của Đức Quốc xã.
1442	3	Bảo tàng Mỹ thuật Bern sẽ công bố quyết định của mình về bộ sưu tập Gurlitt vào thứ Hai, ngày 24 tháng 11! http://t.co/MdboiCwXbk
1443	3	‘Bộ sưu tập Gurlitt nên được bán để mang lại lợi ích cho các tổ chức Do Thái’ - Báo Nghệ thuật http://t.co/6pU64J7SUx
1444	3	Phó giám đốc Belvedere ở Vienna: Bộ sưu tập Gurlitt nên được bán, tiền cho các tổ chức Do Thái. http://t.co/4EwvbJoH3q
1445	3	Đức - Will of Munich ẩn dật, người đã để lại những tác phẩm bị nghi ngờ bị Đức Quốc xã cướp bóc cho bảo tàng được đưa ra nghi vấn: http://t.co/Eihf71h9Bw qua @Telegraph
1446	3	Bảo tàng Thụy Sĩ sẽ tham gia nghiên cứu xuất xứ của bộ sưu tập #Gurlitt với mục tiêu nhanh chóng làm rõ các câu hỏi về nghệ thuật bị phát xít Đức cướp phá
1447	3	Vào trước thông báo hôm thứ Hai, những người thân của Gurlitt chính thức thách thức ý chí đặt Kunstmuseum Bern là người thừa kế http://t.co/5JqcjTXYB4
1448	3	Những người thừa kế bị bỏ qua của # Gurlitt muốn kiểm soát tài sản 'nghệ thuật suy đồi' từ thời Đức Quốc xã của ông ta http://t.co/tmjMjzr5Zr http://t.co/jk0ij9ZmDy
1449	3	Có thể có súng trường chuyển giao nghệ thuật của Đức Quốc xã các nhóm Do Thái; tất nhiên đây là việc chuyển giao Gurlitt đến bảo tàng Thụy Sĩ http://t.co/bhnqzBYMDg
1450	3	Bảo tàng Thụy Sĩ: Bộ sưu tập #Gurlitt sẽ được nghiên cứu theo Nguyên tắc Washington; các tác phẩm bị cướp sẽ được thay thế.
1451	3	Cựu thẩm phán hàng đầu cho rằng # tác phẩm bị Đức Quốc xã đánh cắp 'nằm trong viện bảo tàng' #indianajones #Gurlitt #Germany http://t.co/kqyjtGun9r http://t.co/xNxGpg7RAQ
1452	3	Kiện tụng dường như không thể tránh khỏi trong vụ án Gurlitt http://t.co/zyv3OuC3e4
1453	3	ArtsBeat: Cousin of Cornelius Gurlitt Challenges Will That Leaves That Collection tới Bảo tàng Thụy Sĩ: Một người anh em họ của ... http://t.co/PTK88PSzpt #art
1454	3	Anh họ của Cornelius Gurlitt Thách thức Liệu sẽ đưa Bộ sưu tập đến Bảo tàng Thụy Sĩ http://t.co/0BVM72mRvg #fineart
1455	3	Cập nhật Gurlitt Kunstmuseum Bern: Không có cập nhật nào, vì tất cả những ai quan tâm đến việc chuyển nhượng có thể ... http://t.co/HgeRr6qGWO
1456	3	Bộ sưu tập Gurlitt nên đi đâu? : Nhiều người tỏ ra bất bình trước cuộc họp báo sắp tới vào thứ Hai. http://t.co/G5sv6tq6Hf
1457	3	Franz Marc: Ngựa ... Cập nhật- # Gurlitt Nazi-Tainted #Art Trove- http://t.co/LFzBPKJGSJ qua @WSJ http://t.co/1HyavrYiyb http://t.co/pqskHOWrHc
1458	3	Bern công bố quyết định truy nã Gurlitt vào thứ Hai tại Berlin
1459	3	Vào đêm trước của một thông báo lớn liên quan đến số phận (sửa đổi) của bộ sưu tập Cornelius Gurlitt, một người anh em họ của ... http://t.co/RsSb1ycFDd
1460	3	Xem Kunstmuseum Bern tuần này để biết quyết định của Gurlitt. Một bài báo về chiến lợi phẩm của Gurlitt và Đức Quốc xã từ vài tháng trước: http://t.co/Lw93hLyUhg
1461	3	GMLive: ArtsBeat: Cousin of Cornelius Gurlitt Challenges Will That Leaves That Collection tới Bảo tàng Thụy Sĩ: Một người anh em họ ... http://t.co/7jogktByJU
1462	3	Bảo tàng Thụy Sĩ Quyết định về Gurlitt Art Trove http://t.co/XXtPj0Sz4q
1463	3	Cốt truyện dày lên: # Anh họ của Gurlitt tuyên bố Munich #art trove là tài sản thừa kế http://t.co/Z8k55lzPLp qua @YahooNews
1464	3	Thử thách tại Bảo tàng của Gurlitt http://t.co/a470VzWNhS #ArtCrimes
1465	3	Kunstmuseum Bern chuẩn bị công bố quyết định về việc trao tặng các tác phẩm nghệ thuật của Cornelius Gurlitt vào đầu năm nay http://t.co/hjKPeZYUyG
1466	3	. @ KunstmuseumBern hôm nay sẽ đến Berlin. http://t.co/P2OPRLlKev #Gurlitt
1467	3	Cập nhật vở kịch xà phòng Gurlitt: bước ngoặt vào phút chót (?) Cho loạt phim nhỏ kế thừa Gurlitt kỳ lạ ... ... http://t.co/OFntJZ7whl
1468	3	Nghệ thuật bị phát xít Đức cướp phá: Tại sao Đức không đối phó với nó #interview http://t.co/Fzg3IfgckR #gurlitt http://t.co/JdrBJAMiz7
1469	3	Tòa án quận Munich đã xác nhận đơn của anh họ Cornelius Gurlitt về giấy chứng nhận quyền thừa kế. Chi tiết về điều này ngày hôm nay.
1470	3	Bảo tàng Thụy Sĩ quyết định tương lai của kho nghệ thuật Gurlitt: BERLIN (AP) - Một bảo tàng Thụy Sĩ và các quan chức Đức có kế hoạch ... http://t.co/E9J50yeUM2
1471	3	Sự thay đổi hài hước trong khoản quyên góp của Gurlitt cho Kunstmuseum Bern: Người đứng đầu Bảo tàng Belvedere ở Vienna, nơi ... http://t.co/lqTpkYSgAX
1472	3	Nghe có vẻ như là một giải pháp tốt cho câu hỏi hóc búa về việc phải làm gì với kho nghệ thuật do Đức Quốc xã cướp bóc của Gurlitt: Bảo tàng Bern http://t.co/xeeXQuAunl
1473	3	Alfred Weidinger @belvederewien đề xuất bán bộ sưu tập #gurlitt @TheArtNewspaper - nhận xét của tôi @KURIER_KULTUR http://t.co/iCUv8RRLs6
1474	3	Bảo tàng Thụy Sĩ Quyết định về Gurlitt Art Trove: Bảo tàng Thụy Sĩ công bố quyết định về tương lai của nhà sưu tập Gurlitt ... http://t.co/hM4I0qiiZx
1475	3	Bộ sưu tập nghệ thuật Gurlitt không ai - và tất cả mọi người - đều muốn - SWI swissinfo.ch http://t.co/7j0ZLfv7d1 @swissinfo_en
1476	3	Đơn kiện vào phút cuối của người thân của Cornelius Gurlitt về kho tàng nghệ thuật thời Đức Quốc xã http://t.co/v9Jjwz5aCL Pls RT @ Seb_Kirby
1477	3	"Việc kiện tụng dường như không thể tránh khỏi trong vụ án Gurlitt" http://t.co/QkkGjPjHpq
1478	3	Thẩm phán http://t.co/AJsW7RRkS4 nói: 'Nghệ thuật tái tạo' thuộc về một viện bảo tàng
1479	3	#DAILYCHECKLIST Máy dệt quyết định Gurlitt @KunstmuseumBern, Pháp Mus Faces Phí gian lận & amp; Thêm http://t.co/7cdviHSFVr http://t.co/8zTMfQPc0t
1480	3	Đơn kiện vào phút cuối của người thân của Cornelius Gurlitt về kho tàng nghệ thuật thời Đức Quốc xã http://t.co/x8RvHI4QSi
1481	3	‘Bộ sưu tập Gurlitt nên được bán để mang lại lợi ích cho các tổ chức Do Thái’ - The Art Newspaper http://t.co/DZLCSAoGIp
